SALES HISTORY LOAD FILE 3,,,,,,,,,,,,,
04/01/2022 08:44:13AM,,,,,,,,,,,,,
Ship To,Counterman,Invoice Number,INVOICE DATE,ENTRY TIME,Part Number,Part Number With Vendor,Unit Cost,Qty Ship,Unit Sell Price,Extended Part Price,Extended Part Profit,VND,Options
4866-1,!WEB,1138395,3/4/2022,10:17:17AM,FG-LF14000NN,MISFG-LF14000NN,$28.28 ,1,$42.42 ,$42.42 ,$14.14 ,MIS,A
4866-1,!WEB,1138395,3/4/2022,10:17:17AM,031-00135,FTE031-00135,$28.07 ,1,$38.95 ,$38.95 ,$10.88 ,FTE,A
4866-1,!WEB,1138395,3/4/2022,10:17:17AM,E-UB5165-14,EUCE-UB5165-14,$10.59 ,2,$13.57 ,$27.14 ,$5.96 ,EUC,A
4866-1,!WEB,1138395,3/4/2022,10:17:17AM,BRG-3799,PAIBRG-3799,$13.70 ,1,$18.76 ,$18.76 ,$5.06 ,PAI,A
4866-1,!WEB,1138395,3/4/2022,10:17:17AM,51748MP,WIX51748MP,$32.15 ,1,$28.71 ,$28.71 ,($3.44),WIX,A
148,4,1137854,3/1/2022,01:07:44PM,33091,WIX33091,$24.62 ,1,$29.31 ,$29.31 ,$4.69 ,WIX,A
478,13,1142661,3/30/2022,11:25:01AM,16640,VEL016640,$1.80 ,3,$3.12 ,$9.36 ,$3.96 ,VEL,A
575,47,1140437,3/17/2022,07:07:45AM,21-36,GTA21-36,$5.42 ,-2,$8.74 ,($17.48),($6.64),GTA,A
4866-1,64,1140565,3/17/2022,10:36:23AM,4075,FJC4075,$0.89 ,2,$1.68 ,$3.36 ,$1.58 ,FJC,AP
1291,87,623162,3/9/2022,04:30:42PM,25C904,MIS25C904,$338.00 ,1,$429.00 ,$429.00 ,$91.00 ,MIS,APQT
D3069,123,625782,3/31/2022,08:49:06AM,24027,WIX24027,$12.05 ,4,$15.50 ,$62.00 ,$13.80 ,WIX,A
5635,74,1141919,3/25/2022,01:33:40PM,PWS9016,LCSPWS9016,$21.35 ,4,$35.60 ,$142.40 ,$57.00 ,LCS,AP
D3069,123,625782,3/31/2022,08:49:06AM,HBR2-12,TEXHBR2-12,$2.71 ,10,$5.36 ,$53.60 ,$26.50 ,TEX,A
D3069,123,625782,3/31/2022,08:49:06AM,G25230-1216,GATG25230-1216,$18.36 ,4,$35.92 ,$143.68 ,$70.24 ,GAT,A
D3069,123,625782,3/31/2022,08:49:06AM,2646-21CT,MLW2646-21CT,$218.94 ,1,$285.87 ,$285.87 ,$66.93 ,MLW,AP
5710,101,1138649,3/7/2022,11:02:59AM,MRK1308QH23S,MERMRK1308QH23S,$38.32 ,2,$59.91 ,$119.82 ,$43.18 ,MER,AP
D3250-1,127,623440,3/10/2022,10:05:47AM,12-148800,DAY12-148800,$96.43 ,-1,$141.26 ,($141.26),($44.83),DAY,A
D711,130,623129,3/8/2022,01:41:26PM,38587,GAT38587,$94.19 ,1,$134.64 ,$134.64 ,$40.45 ,GAT,AP
D711,130,623129,3/8/2022,01:41:26PM,K120858HD,GATK120858HD,$61.98 ,1,$82.98 ,$82.98 ,$21.00 ,GAT,AP
2175-1,4,1142795,3/31/2022,,HDV9373,GASHDV9373,$69.99 ,4,$108.11 ,$432.44 ,$152.48 ,GAS,AP
478,13,1137685,3/1/2022,08:01:43AM,MRK4515QH20S,MERMRK4515QH20S,$27.90 ,2,$36.57 ,$73.14 ,$17.34 ,MER,AP
478,13,1137685,3/1/2022,08:01:43AM,56864B,WEB56864B,$89.34 ,2,$115.49 ,$230.98 ,$52.30 ,WEB,AP
478,13,1137685,3/1/2022,08:01:43AM,16640,VEL016640,$1.80 ,2,$3.12 ,$6.24 ,$2.64 ,VEL,A
4858,54,1137663,3/1/2022,,15729,TLC15729,$2.32 ,4,$4.21 ,$16.84 ,$7.56 ,TLC,A
5635,64,1141924,3/25/2022,01:06:48PM,57182MP,WIX57182MP,$9.40 ,1,$15.46 ,$15.46 ,$6.06 ,WIX,A
5860,64,1138120,3/3/2022,09:05:06AM,8880,MMM8880,$3.25 ,12,$4.15 ,$49.80 ,$10.80 ,MMM,A
5860,64,1138120,3/3/2022,09:05:06AM,180.10619,ATM180.10619,$6.15 ,2,$10.58 ,$21.16 ,$8.86 ,ATM,A
5860,64,1138120,3/3/2022,09:05:06AM,SA22102,GTASA22102,$43.76 ,2,$67.44 ,$134.88 ,$47.36 ,GTA,AP
5860,64,1138120,3/3/2022,09:05:06AM,08-130615,DAY08-130615,$38.84 ,1,$52.65 ,$52.65 ,$13.81 ,DAY,AP
3183,123,622931,3/7/2022,09:07:11AM,136001,EXC136001,$6.38 ,1,$10.80 ,$10.80 ,$4.42 ,EXC,A
6402-1,15,1142833,3/31/2022,12:01:41PM,7393,TAC7393,$31.82 ,1,$42.13 ,$42.13 ,$10.31 ,TAC,AP
1182-1,46,1139784,3/14/2022,,BT31P1000,ELCBT31P1000,$70.62 ,2,$100.53 ,$201.06 ,$59.82 ,ELC,A
D6692,123,624486,3/21/2022,09:24:58AM,MRK4515QH23V,MERMRK4515QH23V,$32.54 ,2,$47.16 ,$94.32 ,$29.24 ,MER,AE
D6692,123,624486,3/21/2022,09:24:58AM,180.10619,ATM180.10619,$6.15 ,4,$10.58 ,$42.32 ,$17.72 ,ATM,A
D6692,123,624486,3/21/2022,09:24:58AM,MRK4707QH23V,MERMRK4707QH23V,$32.63 ,2,$42.76 ,$85.52 ,$20.26 ,MER,AEP
D0590,95,623980,3/16/2022,09:14:21AM,69782-002L,DAY69782-002L,$132.25 ,1,$163.98 ,$163.98 ,$31.73 ,DAY,AP
D9575,95,624008,3/16/2022,11:50:49AM,S3-36EXA,GRKS3-36EXA,$25.99 ,1,$38.99 ,$38.99 ,$13.00 ,GRK,A
D6692,123,624486,3/21/2022,09:24:58AM,82-1002,GRC82-1002,$6.60 ,1,$10.80 ,$10.80 ,$4.20 ,GRC,A
D6692,123,624486,3/21/2022,09:24:58AM,MRK4515QH23V,MERMRK4515QH23V,$32.54 ,2,$47.16 ,$94.32 ,$29.24 ,MER,A
2586-1,4,1140320,3/16/2022,11:20:37AM,6990-401753X,SPO6990-401753X2,$88.79 ,1,$125.44 ,$125.44 ,$36.65 ,SPO,APQT
5860,88,1140610,3/17/2022,03:59:17PM,CB2101211XSA,MERCB2101211XSA,$35.40 ,1,$56.78 ,$56.78 ,$21.38 ,MER,AP
1591-2,47,1141941,3/25/2022,02:50:41PM,M65118,DAYM65118,$39.29 ,-2,$71.57 ,($143.14),($64.56),DAY,A
2586-1,4,1140320,3/16/2022,11:20:37AM,20559341,SPO20559341,$43.06 ,2,$52.33 ,$104.66 ,$18.54 ,SPO,APQT
2586-1,4,1140320,3/16/2022,11:20:37AM,6990-401765X,SPO6990-401765X1,$88.79 ,0,$121.45 ,,,SPO,APQT
1060-1,13,1142296,3/29/2022,04:12:17PM,S-775,MILS-775,$4.97 ,4,$10.17 ,$40.68 ,$20.80 ,MIL,A
4179,85,1138284,3/3/2022,02:45:54PM,33721,WIX33721,$16.18 ,6,$17.31 ,$103.86 ,$6.78 ,WIX,A
D9551-1,123,623469,3/10/2022,09:34:45AM,51971MP,WIX51971MP,$14.12 ,2,$12.94 ,$25.88 ,($2.36),WIX,AP
D9551-1,123,623469,3/10/2022,09:34:45AM,10287,LUC10287,$12.68 ,12,$15.36 ,$184.32 ,$32.16 ,LUC,AP
D9551-1,123,623469,3/10/2022,09:34:45AM,33120MP,WIX33120MP,$6.86 ,1,$6.81 ,$6.81 ,($0.05),WIX,A
D5400,123,625164,3/25/2022,12:36:36PM,180.10619,ATM180.10619,$6.15 ,4,$8.40 ,$33.60 ,$9.00 ,ATM,AP
D9551-1,123,623469,3/10/2022,09:34:45AM,46883,WIX46883,$52.16 ,1,$51.71 ,$51.71 ,($0.45),WIX,A
D9551-1,123,623469,3/10/2022,09:34:45AM,24071MP,WIX24071MP,$8.92 ,1,$8.93 ,$8.93 ,$0.01 ,WIX,A
D9551-1,123,623469,3/10/2022,09:34:45AM,FG-FF2203,MISFG-FF2203,$8.94 ,1,$15.13 ,$15.13 ,$6.19 ,MIS,A
D9551-1,123,623469,3/10/2022,09:34:45AM,4329012482,MER4329012482,$56.90 ,1,$96.80 ,$96.80 ,$39.90 ,MER,AP
D1415,95,623839,3/15/2022,09:04:12AM,57909,WIX57909,$28.64 ,1,$30.67 ,$30.67 ,$2.03 ,WIX,A
D4128,97,625261,3/26/2022,11:32:03AM,16084,VEL016084,$0.89 ,4,$2.62 ,$10.48 ,$6.92 ,VEL,A
D1415,95,623839,3/15/2022,09:04:12AM,PBB16-PB-DS,CVLPBB16-PB-DS,$5.36 ,2,$6.91 ,$13.82 ,$3.10 ,CVL,AP
D1415,95,623839,3/15/2022,09:04:12AM,83-2550,GRC83-2550,$21.47 ,1,$35.34 ,$35.34 ,$13.87 ,GRC,A
D1415,95,623839,3/15/2022,09:04:12AM,83-2430,GRC83-2430,$19.21 ,1,$32.40 ,$32.40 ,$13.19 ,GRC,A
D1415,95,623839,3/15/2022,09:04:12AM,83-2929,GRC83-2929,$77.78 ,1,$93.60 ,$93.60 ,$15.82 ,GRC,AP
D1415,95,623839,3/15/2022,09:04:12AM,BT31S1000,ELCBT31S1000,$70.96 ,3,$95.00 ,$285.00 ,$72.12 ,ELC,AEP
1060-1,13,1141102,3/22/2022,,DZ115390,SPODZ115390,$39.02 ,,$61.57 ,,,SPO,A
1060-1,13,1141102,3/22/2022,,DZ115391,SPODZ115391,$30.52 ,,$48.87 ,,,SPO,A
D9755,87,624050,3/16/2022,10:24:52AM,325-119,DAY325-119,$3.94 ,3,$9.28 ,$27.84 ,$16.02 ,DAY,A
2348,16,622846,3/5/2022,02:55:46PM,121201,EXC121201,$3.08 ,6,$6.93 ,$41.58 ,$23.10 ,EXC,A
D711,130,622302,3/1/2022,03:03:14PM,3181,AFF3181,$134.31 ,1,$179.21 ,$179.21 ,$44.90 ,AFF,AP
D4417,69,623381,3/10/2022,11:22:20AM,E-6034,EUCE-6034,$2.01 ,10,$2.79 ,$27.90 ,$7.80 ,EUC,AP
D3334,16,622754,3/4/2022,11:19:45AM,AN31-20,JIPAN31-20,$2.54 ,2,$3.35 ,$6.70 ,$1.62 ,JIP,A
D4417,69,623381,3/10/2022,11:22:20AM,E-6000A,EUCE-6000A,$1.06 ,10,$1.56 ,$15.60 ,$5.00 ,EUC,AP
2348,16,622846,3/5/2022,02:55:46PM,171784,EXC171784,$4.66 ,6,$10.60 ,$63.60 ,$35.64 ,EXC,A
D3890,123,625113,3/25/2022,11:32:30AM,100R4-32,KOA100R4-32,$4.34 ,20,$7.59 ,$151.80 ,$65.00 ,KOA,AP
2412,64,1139470,3/11/2022,08:47:25AM,32082,VEL032082,$6.24 ,1,$9.35 ,$9.35 ,$3.11 ,VEL,AP
D3890,123,625113,3/25/2022,11:32:30AM,G25230-0808X,GATG25230-0808X,$7.00 ,6,$9.73 ,$58.38 ,$16.38 ,GAT,A
D3890,123,625113,3/25/2022,11:32:30AM,G25235-0808,GATG25235-0808,$17.77 ,0,$24.19 ,,,GAT,A
2412,64,1139470,3/11/2022,08:47:25AM,33719,WIX33719,$12.59 ,-1,$18.45 ,($18.45),($5.86),WIX,A
D711,87,625198,3/25/2022,06:46:01PM,27C4159,GAT27C4159,$73.82 ,1,$105.00 ,$105.00 ,$31.18 ,GAT,AP
D2965,127,623919,3/15/2022,02:08:20PM,3605,KTM3605,$58.00 ,-1,$92.93 ,($92.93),($34.93),KTM,AW
D2965,127,623919,3/15/2022,02:08:20PM,3607,KTM3607,$59.00 ,-1,$92.93 ,($92.93),($33.93),KTM,A
D711,87,624364,3/18/2022,12:03:46PM,483624,LOC483624,$1.20 ,1,$3.10 ,$3.10 ,$1.90 ,LOC,A
D6388,95,623268,3/9/2022,12:00:01PM,R955229859N,MERR955229859N,$9.45 ,-1,$16.16 ,($16.16),($6.71),MER,A
D6388,95,623268,3/9/2022,12:00:01PM,87101,GRC87101,$46.48 ,-1,$84.15 ,($84.15),($37.67),GRC,A
D6388,95,623268,3/9/2022,12:00:01PM,631283,EXC631283,$17.67 ,-1,$24.25 ,($24.25),($6.58),EXC,A
D9795-1,69,623078,3/8/2022,12:57:00PM,57076,WIX57076,$6.34 ,12,$6.06 ,$72.72 ,($3.36),WIX,A
D9898-1,87,625649,3/30/2022,03:30:50PM,HBR2-6,TEXHBR2-6,$1.53 ,60,$2.37 ,$142.20 ,$50.40 ,TEX,A
9597-1,6,1140463,3/17/2022,12:35:17PM,46882,WIX46882,$65.21 ,2,$69.80 ,$139.60 ,$9.18 ,WIX,A
9000,85,11403,3/4/2022,02:34:20PM,530,ECC530,$17.58 ,1,$30.50 ,$30.50 ,$12.92 ,ECC,AP
D711,130,622514,3/3/2022,09:01:45AM,83-6019,GRC83-6019,$2.45 ,1,$4.43 ,$4.43 ,$1.98 ,GRC,A
D6702,69,622555,3/3/2022,08:54:45AM,BT31S1000,ELCBT31S1000,$70.96 ,1,$85.00 ,$85.00 ,$14.04 ,ELC,AP
1357,46,1142765,3/31/2022,09:42:26PM,60130-1204,AGA60130-1204,$1.28 ,3,$3.19 ,$9.57 ,$5.73 ,AGA,AP
5860,15,1141711,3/24/2022,01:34:52PM,M280X,MERM280X,$21.60 ,2,$46.45 ,$92.90 ,$49.70 ,MER,AP
D3919,95,623306,3/9/2022,01:53:13PM,708501,VEL708501,$7.55 ,1,$10.80 ,$10.80 ,$3.25 ,VEL,AP
D2320,95,623970,3/15/2022,04:10:50PM,42608,WIX42608,$52.19 ,1,$46.12 ,$46.12 ,($6.07),WIX,A
D4961-1,129,625503,3/29/2022,11:56:57AM,F2-0606-OFS4,TEXF2-0606-OFS45M,$8.66 ,3,$17.22 ,$51.66 ,$25.68 ,TEX,A
3808,16,623238,3/9/2022,10:38:35AM,G45958-0810S,GATG45958-0810S,$13.51 ,1,$25.38 ,$25.38 ,$11.87 ,GAT,A
3808,16,623238,3/9/2022,10:38:35AM,XAC134A-8,GATXAC134A-8,$1.96 ,7,$5.49 ,$38.43 ,$24.71 ,GAT,A
3808,16,623238,3/9/2022,10:38:35AM,G45590-0808S,GATG45590-0808S,$5.72 ,1,$10.68 ,$10.68 ,$4.96 ,GAT,A
D4961-1,129,625503,3/29/2022,11:56:57AM,F2-0606-OFS,TEXF2-0606-OFS,$3.67 ,1,$8.42 ,$8.42 ,$4.75 ,TEX,A
1362,54,1142419,3/29/2022,03:57:44PM,60130-2016,AGA60130-2016,$4.32 ,2,$9.94 ,$19.88 ,$11.24 ,AGA,AP
1362,54,1142419,3/29/2022,03:57:44PM,60130-1612,AGA60130-1612,$2.44 ,2,$5.73 ,$11.46 ,$6.58 ,AGA,A
9002,85,1142692,3/30/2022,05:27:24PM,06-95350-000,GAS06-95350-000,$0.00 ,1,$36.25 ,$36.25 ,$36.25 ,GAS,AP
705-1,!WEB,1139496,3/11/2022,,K100601HD,GATK100601HD,$26.22 ,2,$37.30 ,$74.60 ,$22.16 ,GAT,A
D6395-1,87,624262,3/17/2022,04:00:48PM,10049,LUC10049,$5.00 ,11,$6.73 ,$74.03 ,$19.03 ,LUC,AP
5866,85,1138486,3/4/2022,10:07:07AM,49087,WIX49087,$7.48 ,0,$8.73 ,,,WIX,A
D6395-1,87,624262,3/17/2022,04:00:48PM,57502MP,WIX57502MP,$4.53 ,2,$4.09 ,$8.18 ,($0.88),WIX,A
5866,85,1138486,3/4/2022,10:07:07AM,51758,WIX51758,$12.94 ,6,$13.71 ,$82.26 ,$4.62 ,WIX,AP
1401-1,!WEB,1138600,3/7/2022,,K081062HD,GATK081062HD,$29.88 ,1,$45.22 ,$45.22 ,$15.34 ,GAT,A
D5696-1,87,622458,3/2/2022,01:01:49PM,2767-20,MLW2767-20,$199.00 ,1,$276.39 ,$276.39 ,$77.39 ,MLW,AP
D5696-1,87,622458,3/2/2022,01:01:49PM,2962-22,MLW2962-22,$315.98 ,1,$399.99 ,$399.99 ,$84.01 ,MLW,AP
1401-1,!WEB,1138600,3/7/2022,,K081065HD,GATK081065HD,$35.89 ,,$54.05 ,,,GAT,A
1357,46,1142765,3/31/2022,09:42:26PM,60130-0604,AGA60130-0604,$0.75 ,9,$1.83 ,$16.47 ,$9.72 ,AGA,AP
D9898-1,87,622935,3/7/2022,12:14:54PM,F2-0406-JM,TEXF2-0406-JM,$3.99 ,2,$6.14 ,$12.28 ,$4.30 ,TEX,A
1357,46,1142765,3/31/2022,09:42:26PM,60301-0504,AGA60301-0504,$1.43 ,2,$3.25 ,$6.50 ,$3.64 ,AGA,AP
1357,46,1142765,3/31/2022,09:42:26PM,60110-0404,AGA60110-0404,$0.68 ,9,$1.74 ,$15.66 ,$9.54 ,AGA,A
D9898-1,87,622935,3/7/2022,12:14:54PM,F2-0406-OM,TEXF2-0406-OM,$5.65 ,0,$8.70 ,,,TEX,A
D9898-1,87,622935,3/7/2022,12:14:54PM,F2-0406-OFS,TEXF2-0406-OFS,$3.28 ,4,$5.93 ,$23.72 ,$10.60 ,TEX,A
1357,46,1142765,3/31/2022,09:42:26PM,60110-0806,AGA60110-0806,$1.20 ,9,$2.58 ,$23.22 ,$12.42 ,AGA,AP
D9898-1,87,622935,3/7/2022,12:14:54PM,F2-0406-JFS,TEXF2-0406-JFS,$3.10 ,4,$5.53 ,$22.12 ,$9.72 ,TEX,A
1357,46,1142765,3/31/2022,09:42:26PM,60301-1208,AGA60301-1208,$1.86 ,10,$3.65 ,$36.50 ,$17.90 ,AGA,AP
D9898-1,87,622935,3/7/2022,12:14:54PM,F2-0404-JFS,TEXF2-0404-JFS,$2.10 ,4,$3.96 ,$15.84 ,$7.44 ,TEX,A
1357,46,1142765,3/31/2022,09:42:26PM,60110-0202,AGA60110-0202,$0.63 ,3,$1.59 ,$4.77 ,$2.88 ,AGA,A
D9898-1,87,622935,3/7/2022,12:14:54PM,F2-0404-PM,TEXF2-0404-PM,$1.97 ,4,$3.31 ,$13.24 ,$5.36 ,TEX,A
D9898-1,87,622935,3/7/2022,12:14:54PM,F2-0404-OFS,TEXF2-0404-OFS,$3.01 ,4,$5.39 ,$21.56 ,$9.52 ,TEX,A
1357,46,1142765,3/31/2022,09:42:26PM,60152-0606,AGA60152-0606,$1.14 ,2,$2.82 ,$5.64 ,$3.36 ,AGA,AP
9695-1,6,1137888,3/2/2022,04:09:45PM,60301-1612,AGA60301-1612,$3.06 ,6,$7.31 ,$43.86 ,$25.50 ,AGA,A
1357,46,1142765,3/31/2022,09:42:26PM,60130-0806,AGA60130-0806,$1.04 ,5,$2.45 ,$12.25 ,$7.05 ,AGA,AP
D9898-1,87,622935,3/7/2022,12:14:54PM,F2-0404-JM,TEXF2-0404-JM,$2.58 ,4,$4.93 ,$19.72 ,$9.40 ,TEX,A
1357,46,1142765,3/31/2022,09:42:26PM,60301-1008,AGA60301-1008,$1.37 ,10,$2.90 ,$29.00 ,$15.30 ,AGA,AP
D9898-1,87,622935,3/7/2022,12:14:54PM,F2-0404-OM,TEXF2-0404-OM,$3.89 ,2,$6.33 ,$12.66 ,$4.88 ,TEX,A
1357,46,1142765,3/31/2022,09:42:26PM,60110-0606,AGA60110-0606,$0.95 ,3,$2.22 ,$6.66 ,$3.81 ,AGA,AP
D1480,47,1138624,3/7/2022,10:29:48AM,G20230-0608,GATG20230-0608,$8.34 ,-6,$12.24 ,($73.44),($23.40),GAT,A
D1480,47,1138624,3/7/2022,10:29:48AM,MR4709EH23S,MERMR4709EH23S,$17.95 ,-4,$18.58 ,($74.32),($2.52),MER,A
2932,111,1139071,3/9/2022,09:28:22AM,R002435,MERR002435,$0.80 ,10,$1.95 ,$19.50 ,$11.50 ,MER,A
2932,111,1139071,3/9/2022,09:28:22AM,R134A30,LCSR134A30,$156.97 ,1,$319.99 ,$319.99 ,$163.02 ,LCS,A
2932,111,1139071,3/9/2022,09:28:22AM,330-3106,STM330-3106,$1.17 ,4,$3.01 ,$12.04 ,$7.36 ,STM,A
3603,64,1139911,3/14/2022,02:41:00PM,107515K,MID107515K,$11.20 ,1,$20.18 ,$20.18 ,$8.98 ,MID,AP
3603,64,1139911,3/14/2022,02:41:00PM,DC28200001,DAYDC28200001,$12.25 ,1,$17.27 ,$17.27 ,$5.02 ,DAY,AP
D3533-1,95,622474,3/2/2022,01:58:32PM,8989,SPO8989,$44.88 ,-1,$56.10 ,($56.10),($11.22),SPO,A
D3533-1,95,622474,3/2/2022,01:58:32PM,NR1531A,SPONR1531A,$172.89 ,-1,$216.11 ,($216.11),($43.22),SPO,A
D3533-1,95,622474,3/2/2022,01:58:32PM,8721,SPO8721,$21.89 ,-1,$27.36 ,($27.36),($5.47),SPO,A
D6204,130,623659,3/12/2022,09:00:03AM,10287,LUC10287,$12.68 ,40,$16.41 ,$656.40 ,$149.20 ,LUC,AP
D6204,130,623659,3/12/2022,09:00:03AM,51971MP,WIX51971MP,$14.12 ,4,$17.65 ,$70.60 ,$14.12 ,WIX,AP
D1964,123,624448,3/19/2022,11:05:11AM,82-5522,GRC82-5522,$36.60 ,1,$54.90 ,$54.90 ,$18.30 ,GRC,A
D6204,130,623659,3/12/2022,09:00:03AM,10002,LUC10002,$18.56 ,3,$24.95 ,$74.85 ,$19.17 ,LUC,AP
D6204,130,623659,3/12/2022,09:00:03AM,57746XD,WIX57746XD,$37.53 ,1,$45.26 ,$45.26 ,$7.73 ,WIX,AP
1749-1,74,1137995,3/2/2022,02:47:53PM,60410-1010,AGA60410-1010,$1.43 ,1,$4.75 ,$4.75 ,$3.32 ,AGA,AP
D3333,95,625730,3/30/2022,02:04:33PM,55202,SEL55202,$8.79 ,1,$8.79 ,$8.79 ,,SEL,AP
1749-1,74,1137995,3/2/2022,02:47:53PM,142536,VEL142536,$35.33 ,1,$52.11 ,$52.11 ,$16.78 ,VEL,AP
1749-1,74,1137995,3/2/2022,02:47:53PM,177.1164664,ATM177.1164664,$8.09 ,2,$15.87 ,$31.74 ,$15.56 ,ATM,AP
1749-1,74,1137995,3/2/2022,02:47:53PM,142572,VEL142572,$56.16 ,1,$86.92 ,$86.92 ,$30.76 ,VEL,AP
D3333,95,625730,3/30/2022,02:04:33PM,83-6025,GRC83-6025,$4.94 ,1,$4.94 ,$4.94 ,,GRC,AP
0419-1,47,1140832,3/21/2022,06:49:19AM,M407X,MERM407X,$42.76 ,-2,$68.22 ,($136.44),($50.92),MER,A
1060-1,13,1140690,3/18/2022,08:54:21AM,DC23505602,DAYDC23505602,$23.47 ,0,$32.72 ,,,DAY,AP
1060-1,13,1140690,3/18/2022,08:54:21AM,H0317-0820,SECH0317-0820,$3.26 ,200,$4.56 ,$912.00 ,$260.00 ,SEC,AP
1802,54,1138905,3/8/2022,03:59:16PM,M65490,DAYM65490,$48.38 ,2,$66.90 ,$133.80 ,$37.04 ,DAY,A
1802,54,1138905,3/8/2022,03:59:16PM,46-1307,DAY46-1307,$237.71 ,1,$349.37 ,$349.37 ,$111.66 ,DAY,AP
1802,54,1138905,3/8/2022,03:59:16PM,46-1309,DAY46-1309,$229.77 ,1,$349.37 ,$349.37 ,$119.60 ,DAY,AP
1802,54,1138905,3/8/2022,03:59:16PM,345-868,DAY345-868,$76.10 ,1,$108.28 ,$108.28 ,$32.18 ,DAY,AP
2653,64,1140330,3/16/2022,12:01:58PM,PBB16-LG,CVLPBB16-LG,$4.73 ,1,$6.83 ,$6.83 ,$2.10 ,CVL,AP
2653,64,1140330,3/16/2022,12:01:58PM,461022,SLN461022,$15.32 ,2,$197.41 ,$394.82 ,$364.18 ,SLN,AP
2653,64,1140330,3/16/2022,12:01:58PM,17166,VEL017166,$4.36 ,1,$7.63 ,$7.63 ,$3.27 ,VEL,AP
D711,129,622280,3/1/2022,12:36:55PM,83-6019,GRC83-6019,$2.45 ,1,$4.43 ,$4.43 ,$1.98 ,GRC,A
1688,69,625423,3/29/2022,10:35:28AM,4N1151,CAT4N1151,$11.64 ,2,$19.79 ,$39.58 ,$16.30 ,CAT,A
1614-1,105,1140173,3/15/2022,,E-5702,EUCE-5702,$5.96 ,,$6.69 ,,,EUC,AP
1614-1,105,1140173,3/15/2022,,E-5796,EUCE-5796,$0.62 ,0,$0.99 ,,,EUC,AP
D1480,13,1138409,3/4/2022,,K080889HD,GATK080889HD,$35.29 ,2,$64.97 ,$129.94 ,$59.36 ,GAT,APQT
2980-1,4,1142541,3/30/2022,06:31:36AM,KTI00093,ISNKTI00093,$7.88 ,1,$13.66 ,$13.66 ,$5.78 ,ISN,A
1614-1,105,1140173,3/15/2022,,E-5937-R,EUCE-5937-R,$6.47 ,,$7.24 ,,,EUC,AP
1614-1,105,1140173,3/15/2022,,E-5935-R,EUCE-5935-R,$6.03 ,,$6.75 ,,,EUC,AP
1614-1,105,1140173,3/15/2022,,E-5931-R,EUCE-5931-R,$2.04 ,,$3.55 ,,,EUC,AP
1614-1,105,1140173,3/15/2022,,E-5949,EUCE-5949,$2.34 ,,$2.63 ,,,EUC,AP
1614-1,105,1140173,3/15/2022,,E-5947,EUCE-5947,$1.30 ,,$1.64 ,,,EUC,AP
2980-1,4,1142541,3/30/2022,06:31:36AM,BT31S750,ELCBT31S750,$59.40 ,9,$76.25 ,$686.25 ,$151.65 ,ELC,AP
9606-1,74,1137942,3/2/2022,08:19:28AM,40010144,MID40010144,$72.56 ,2,$133.96 ,$267.92 ,$122.80 ,MID,AP
1614-1,105,1140173,3/15/2022,,E-4990A,EUCE-4990A,$3.75 ,,$4.19 ,,,EUC,AP
1614-1,105,1140173,3/15/2022,,E-3723-L,EUCE-3723-L,$4.94 ,,$5.54 ,,,EUC,AP
1614-1,105,1140173,3/15/2022,,E-5551-R,EUCE-5551-R,$2.13 ,0,$2.37 ,,,EUC,AP
1614-1,105,1140173,3/15/2022,,E-3728-R,EUCE-3728-R,$19.91 ,,$21.69 ,,,EUC,AP
1614-1,105,1140173,3/15/2022,,E-5012,EUCE-5012,$3.04 ,,$3.40 ,,,EUC,AP
D4291,4,1140545,3/17/2022,09:01:27PM,109400-5,SPO109400-5,$463.78 ,1,$628.70 ,$628.70 ,$164.92 ,SPO,APQT
1614-1,105,1140173,3/15/2022,,E-11669-R,EUCE-11669-R,$14.92 ,,$16.72 ,,,EUC,AP
1614-1,105,1140173,3/15/2022,,E-11651,EUCE-11651,$1.80 ,,$2.03 ,,,EUC,AP
9741-1,54,1138889,3/8/2022,09:56:44AM,85944,GAT85944,$2.48 ,2,$91.51 ,$183.02 ,$178.06 ,GAT,A
1614-1,105,1140173,3/15/2022,,E-11652,EUCE-11652,$2.38 ,,$2.63 ,,,EUC,AP
D2468,69,624156,3/17/2022,08:03:32PM,8620A,AFF8620A,$595.11 ,1,$795.00 ,$795.00 ,$199.89 ,AFF,AP
D1456-1,69,622205,3/1/2022,08:23:38AM,TRA-2740,DAYTRA-2740,$85.93 ,3,$120.00 ,$360.00 ,$102.21 ,DAY,AP
1614-1,105,1140173,3/15/2022,,E-5920-R,EUCE-5920-R,$4.10 ,,$4.62 ,,,EUC,AP
1614-1,105,1140173,3/15/2022,,E-5930-R,EUCE-5930-R,$5.29 ,,$5.94 ,,,EUC,AP
2717,64,1140402,3/16/2022,05:00:44PM,BT31S1000,ELCBT31S1000,$70.96 ,-4,$93.96 ,($375.84),($92.00),ELC,AEW
1614-1,105,1140173,3/15/2022,,E-5918-L,EUCE-5918-L,$9.39 ,,$10.23 ,,,EUC,AP
2717,64,1140402,3/16/2022,05:00:44PM,BT31S1000,ELCBT31S1000,$70.96 ,4,$93.96 ,$375.84 ,$92.00 ,ELC,AEP
1614-1,105,1140173,3/15/2022,,E-5922-L,EUCE-5922-L,$4.71 ,,$5.28 ,,,EUC,AP
1614-1,105,1140173,3/15/2022,,E-5920-L,EUCE-5920-L,$4.10 ,,$4.62 ,,,EUC,AP
