SALES HISTORY LOAD FILE 3,,,,,,,,,,,,,
03/01/2022 12:01:25PM,,,,,,,,,,,,,
Ship To,Counterman,Invoice Number,INVOICE DATE,ENTRY TIME,Part Number,Part Number With Vendor,Unit Cost,Qty Ship,Unit Sell Price,Extended Part Price,Extended Part Profit,VND,Options
D6388,97,620202,2/14/2022,10:29:44AM,7978,TAC7978,$4.31 ,1,$6.38 ,$6.38 ,$2.07 ,TAC,A
D6388,97,620202,2/14/2022,10:29:44AM,3967,TAC3967,$135.48 ,1,$184.72 ,$184.72 ,$49.24 ,TAC,AP
1859,88,1136810,2/23/2022,02:42:27PM,650655,EXC650655,$19.50 ,1,$29.22 ,$29.22 ,$9.72 ,EXC,AP
252,6,1133733,2/4/2022,09:18:46AM,24071MP,WIX24071MP,$8.85 ,1,$8.93 ,$8.93 ,$0.08 ,WIX,A
252,6,1133733,2/4/2022,09:18:46AM,24070,WIX24070,$7.60 ,1,$7.68 ,$7.68 ,$0.08 ,WIX,A
D9835,95,620605,2/17/2022,07:57:11AM,45010,AFF45010,$25.17 ,1,$36.99 ,$36.99 ,$11.82 ,AFF,AP
9597-1,6,1132992,2/1/2022,08:39:26AM,FW700C-R,SFTFW700C-R,$3.99 ,8,$6.32 ,$50.56 ,$18.64 ,SFT,AP
9597-1,6,1132992,2/1/2022,08:39:26AM,8090P,LCS8090P,$49.99 ,2,$76.91 ,$153.82 ,$53.84 ,LCS,A
1813,69,619321,2/7/2022,08:27:27AM,10002,LUC10002,$17.85 ,1,$22.99 ,$22.99 ,$5.14 ,LUC,AP
1813,69,619321,2/7/2022,08:27:27AM,10030,LUC10030,$3.93 ,1,$6.50 ,$6.50 ,$2.57 ,LUC,AP
1813,69,619321,2/7/2022,08:27:27AM,10287,LUC10287,$11.87 ,2,$13.99 ,$27.98 ,$4.24 ,LUC,AP
9550-1,13,1134769,2/11/2022,01:30:59PM,49-16-2647,MLW49-16-2647,$20.55 ,2,$33.62 ,$67.24 ,$26.14 ,MLW,A
1813,69,619321,2/7/2022,08:27:27AM,11032,LUC11032,$10.55 ,2,$14.25 ,$28.50 ,$7.40 ,LUC,AP
4858,54,1135275,2/15/2022,09:09:30AM,451089,SLN451089,$4.35 ,3,$6.96 ,$20.88 ,$7.83 ,SLN,AP
494-1,46,1136906,2/24/2022,01:50:24PM,B68,GATB68,$9.15 ,2,$15.62 ,$31.24 ,$12.94 ,GAT,AP
3564,13,1135759,2/17/2022,02:14:18PM,M676X,MERM676X,$55.62 ,1,$81.78 ,$81.78 ,$26.16 ,MER,AP
3564,13,1135759,2/17/2022,02:14:18PM,1227Z936,MER1227Z936,$3.98 ,1,$7.65 ,$7.65 ,$3.67 ,MER,A
3564,13,1135759,2/17/2022,02:14:18PM,CB2106611XSA,MERCB2106611XSA,$48.04 ,1,$81.04 ,$81.04 ,$33.00 ,MER,A
D4634,87,619705,2/9/2022,10:04:08AM,S-1805,MILS-1805,$6.97 ,2,$9.79 ,$19.58 ,$5.64 ,MIL,AP
D520,87,620008,2/11/2022,04:21:38PM,ER85910,EXCER85910,$14.10 ,1,$19.36 ,$19.36 ,$5.26 ,EXC,AP
7010,54,1134777,2/11/2022,08:20:46AM,440161MTL,KDE440161MTL,$17.52 ,6,$27.20 ,$163.20 ,$58.08 ,KDE,A
7010,54,1134777,2/11/2022,08:20:46AM,G25170-1212X,GATG25170-1212X,$9.15 ,4,$12.86 ,$51.44 ,$14.84 ,GAT,A
7010,54,1134777,2/11/2022,08:20:46AM,GT-2424CD,GBTGT-2424CD,$5.85 ,10,$8.54 ,$85.40 ,$26.90 ,GBT,AP
7010,54,1134777,2/11/2022,08:20:46AM,60402-0004,AGA60402-0004,$0.40 ,5,$1.00 ,$5.00 ,$3.00 ,AGA,A
7010,54,1134777,2/11/2022,08:20:46AM,AN31-22,JIPAN31-22,$2.54 ,6,$3.63 ,$21.78 ,$6.54 ,JIP,A
7010,54,1134777,2/11/2022,08:20:46AM,G25170-0404X,GATG25170-0404X,$3.49 ,13,$5.12 ,$66.56 ,$21.19 ,GAT,A
7010,54,1134777,2/11/2022,08:20:46AM,CHOCK,MISCHOCK,$12.59 ,8,$20.12 ,$160.96 ,$60.24 ,MIS,AP
7010,54,1134777,2/11/2022,08:20:46AM,60401-0004,AGA60401-0004,$0.38 ,10,$0.99 ,$9.90 ,$6.10 ,AGA,A
D4910,123,619203,2/4/2022,11:42:06AM,EPP-3757,PAIEPP-3757,$13.51 ,-1,$22.22 ,($22.22),($8.71),PAI,A
D711,95,621140,2/21/2022,03:17:31PM,DEF-2.5G,LCSDEF-2.5G,$8.04 ,1,$14.44 ,$14.44 ,$6.40 ,LCS,A
252,6,1133237,2/2/2022,01:03:58PM,12-50066-ES,ECC12-50066-ES,$680.70 ,1,$910.71 ,$910.71 ,$230.01 ,ECC,AP
252,6,1133237,2/2/2022,01:03:58PM,EZ1202,ECCEZ1202,$59.39 ,1,$88.69 ,$88.69 ,$29.30 ,ECC,AP
D711,123,621485,2/23/2022,03:57:23PM,53252,GRC53252,$14.71 ,1,$19.12 ,$19.12 ,$4.41 ,GRC,AP
D711,123,621485,2/23/2022,03:57:23PM,G1902,GRCG1902,$5.12 ,2,$7.96 ,$15.92 ,$5.68 ,GRC,AP
3952-1,123,621743,2/25/2022,09:23:15AM,692088,EXC692088,$9.81 ,6,$16.06 ,$96.36 ,$37.50 ,EXC,A
3952-1,123,621743,2/25/2022,09:23:15AM,23535540,DDE23535540,$240.68 ,1,$278.90 ,$278.90 ,$38.22 ,DDE,AP
3952-1,123,621743,2/25/2022,09:23:15AM,324,MRT324,$65.03 ,1,$98.05 ,$98.05 ,$33.02 ,MRT,AP
2255,101,1134961,2/14/2022,03:07:49PM,51759,WIX51759,$13.91 ,6,$13.81 ,$82.86 ,($0.60),WIX,A
3952-1,123,621743,2/25/2022,09:23:15AM,317369,MRT317369,$736.03 ,1,$999.99 ,$999.99 ,$263.96 ,MRT,AP
3952-1,123,621743,2/25/2022,09:23:15AM,641331,EXC641331,$990.91 ,1,"$1,189.09 ","1,189.09",$198.18 ,EXC,APQT
3952-1,123,621743,2/25/2022,09:23:15AM,0414703003R,PRD0414703003R,$161.37 ,5,$202.80 ,"1,014.00",$207.15 ,PRD,AP
3952-1,123,621743,2/25/2022,09:23:15AM,10088,LUC10088,$4.86 ,1,$7.20 ,$7.20 ,$2.34 ,LUC,A
D1925,97,620600,2/16/2022,04:54:45PM,6245A,TAC6245A,$122.21 ,1,$160.03 ,$160.03 ,$37.82 ,TAC,AFP
D1070,95,621921,2/28/2022,08:21:14AM,LL-245LW-A,QEPLL-245LW-A,$74.98 ,1,$98.00 ,$98.00 ,$23.02 ,QEP,AP
D1480,13,1135069,2/14/2022,,555353,LOC555353,$14.17 ,2,$24.01 ,$48.02 ,$19.68 ,LOC,AP
5866,85,1134329,2/9/2022,,WP10365,WIXWP10365,$40.24 ,1,$42.97 ,$42.97 ,$2.73 ,WIX,A
D7215,97,621788,2/25/2022,02:39:31PM,382-8036,STM382-8036,$16.65 ,1,$42.03 ,$42.03 ,$25.38 ,STM,A
4866-1,!WEB,1136869,2/24/2022,04:11:30PM,M85061,MERM85061,$31.30 ,2,$53.30 ,$106.60 ,$44.00 ,MER,A
4866-1,!WEB,1136869,2/24/2022,04:11:30PM,345-906,DAY345-906,$96.78 ,2,$123.64 ,$247.28 ,$53.72 ,DAY,A
9695-1,95,618944,2/2/2022,11:32:19AM,22412,VEL022412,$1.14 ,2,$6.78 ,$13.56 ,$11.28 ,VEL,A
5596,101,1136371,2/22/2022,05:52:02PM,MRK4515QH20V,MERMRK4515QH20V,$26.77 ,1,$39.16 ,$39.16 ,$12.39 ,MER,AP
D9551-1,123,620681,2/17/2022,11:49:31AM,10287,LUC10287,$11.87 ,4,$15.36 ,$61.44 ,$13.96 ,LUC,AP
D9551-1,123,620681,2/17/2022,11:49:31AM,66315,SHL66315,$8.32 ,6,$11.57 ,$69.42 ,$19.50 ,SHL,AP
5699-1,!WEB,1136655,2/23/2022,,33743,WIX33743,$17.86 ,,$14.87 ,,,WIX,A
5699-1,!WEB,1136655,2/23/2022,,WF10158,WIXWF10158,$25.44 ,2,$21.18 ,$42.36 ,($8.52),WIX,A
D1415,123,621410,2/23/2022,11:50:56AM,90K-38587HDB,GAT90K-38587HDB,$122.40 ,1,$173.68 ,$173.68 ,$51.28 ,GAT,AP
2908,64,1134473,2/9/2022,03:47:31PM,MYS15W50-G,LCSMYS15W50-G,$15.35 ,13,$18.51 ,$240.63 ,$41.08 ,LCS,A
2908,64,1134473,2/9/2022,03:47:31PM,33674MP,WIX33674MP,$11.69 ,1,$16.46 ,$16.46 ,$4.77 ,WIX,AP
4795-1,13,1134089,2/8/2022,11:44:51AM,R404A-24,LCSR404A-24,$361.80 ,5,$402.22 ,"2,011.10",$202.10 ,LCS,AP
515,54,1133628,2/3/2022,03:28:03PM,331279,EXC331279,$8.89 ,1,$15.11 ,$15.11 ,$6.22 ,EXC,AP
D9551-1,123,620889,2/18/2022,11:50:38AM,DC23400230,DAYDC23400230,$13.23 ,2,$17.60 ,$35.20 ,$8.74 ,DAY,AP
D1170,129,621272,2/22/2022,01:57:25PM,G20995-0416X,GATG20995-0416X,$7.98 ,2,$12.57 ,$25.14 ,$9.18 ,GAT,AP
D9551-1,123,620889,2/18/2022,11:50:38AM,33406MP,WIX33406MP,$13.95 ,1,$13.66 ,$13.66 ,($0.29),WIX,A
D1170,129,621272,2/22/2022,01:57:25PM,E-UB5165-14,EUCE-UB5165-14,$10.58 ,2,$14.10 ,$28.20 ,$7.04 ,EUC,AP
1626-1,4,1136867,2/24/2022,02:37:09PM,JSK37HSL,CPIJSK37HSL,"$1,038.75 ",1,"$1,399.03 ","1,399.03",$360.28 ,CPI,A
D9551-1,123,620889,2/18/2022,11:50:38AM,G20170-0810,GATG20170-0810,$7.24 ,2,$13.30 ,$26.60 ,$12.12 ,GAT,A
D9551-1,123,620889,2/18/2022,11:50:38AM,G20995-0408X,GATG20995-0408X,$3.43 ,2,$6.30 ,$12.60 ,$5.74 ,GAT,AP
D1170,129,621272,2/22/2022,01:57:25PM,TPS1-52,MISTPS1-52,$210.15 ,1,$265.00 ,$265.00 ,$54.85 ,MIS,AP
D9551-1,123,620889,2/18/2022,11:50:38AM,DT8IW,MMMDT8IW,$3.88 ,1,$7.70 ,$7.70 ,$3.82 ,MMM,A
D1170,129,621272,2/22/2022,01:57:25PM,G20230-1616X,GATG20230-1616X,$21.21 ,2,$33.60 ,$67.20 ,$24.78 ,GAT,A
D9551-1,123,620889,2/18/2022,11:50:38AM,HS5K-08,TEXHS5K-08,$3.99 ,7,$11.48 ,$80.36 ,$52.43 ,TEX,A
D1170,129,621272,2/22/2022,01:57:25PM,HS4K-16,TEXHS4K-16,$5.90 ,5,$7.94 ,$39.70 ,$10.20 ,TEX,AP
D9551-1,123,620889,2/18/2022,11:50:38AM,33674MP,WIX33674MP,$11.69 ,1,$11.93 ,$11.93 ,$0.24 ,WIX,A
3782,64,1137309,2/26/2022,10:59:34AM,BT31S1000,ELCBT31S1000,$70.96 ,4,$79.99 ,$319.96 ,$36.12 ,ELC,AP
2118,74,1133405,2/3/2022,08:16:10AM,77809BW,WEB77809BW,$141.65 ,4,$222.78 ,$891.12 ,$324.52 ,WEB,AP
D3573,97,620090,2/11/2022,,572.1016.1,ATM572.1016.1,$1.08 ,,$2.74 ,,,ATM,APQT
2118,74,1133405,2/3/2022,08:16:10AM,MRK4726EH23S,MERMRK4726EH23S,$49.15 ,4,$73.21 ,$292.84 ,$96.24 ,MER,AEP
D3573,97,620090,2/11/2022,,10002,LUC10002,$17.85 ,2,$21.95 ,$43.90 ,$8.20 ,LUC,AP
D3573,97,620090,2/11/2022,,572.1016.1UB,ATM572.1016.1UB,$1.62 ,1,$4.09 ,$4.09 ,$2.47 ,ATM,A
D9535-1,69,619167,2/4/2022,11:43:33AM,49021,WIX49021,$39.61 ,1,$43.22 ,$43.22 ,$3.61 ,WIX,A
1472,64,1137568,2/28/2022,05:33:15PM,SA10103,GTASA10103,$43.64 ,1,$67.44 ,$67.44 ,$23.80 ,GTA,AP
9000,85,11383,2/24/2022,09:39:07AM,530,ECC530,$17.58 ,3,$30.50 ,$91.50 ,$38.76 ,ECC,AP
5860,88,1136143,2/19/2022,11:51:06AM,FB-5ZN,GRKFB-5ZN,$0.17 ,1,$9.18 ,$9.18 ,$9.01 ,GRK,A
7985,101,1135912,2/18/2022,08:57:33AM,R002435,MERR002435,$0.80 ,20,$1.95 ,$39.00 ,$23.00 ,MER,A
4858,54,1134786,2/11/2022,04:15:03PM,95-125,SPO95-125,$64.11 ,1,$85.00 ,$85.00 ,$20.89 ,SPO,APQT
3737,97,620955,2/19/2022,03:45:12PM,56864B,WEB56864B,$89.34 ,3,$115.00 ,$345.00 ,$76.98 ,WEB,AP
3737,97,620955,2/19/2022,03:45:12PM,888-5507,DOR888-5507,$55.16 ,1,$77.12 ,$77.12 ,$21.96 ,DOR,AP
3737,97,620955,2/19/2022,03:45:12PM,888-5508,DOR888-5508,$55.16 ,1,$77.12 ,$77.12 ,$21.96 ,DOR,AP
3737,97,620955,2/19/2022,03:45:12PM,MRK4709E2H23,MERMRK4709E2H23V,$31.04 ,2,$45.60 ,$91.20 ,$29.12 ,MER,AEP
D0025,95,620380,2/15/2022,02:00:14PM,G25200-0606,GATG25200-0606,$4.92 ,2,$9.94 ,$19.88 ,$10.04 ,GAT,A
D0025,95,620380,2/15/2022,02:00:14PM,HBR2-6,TEXHBR2-6,$1.51 ,2,$3.02 ,$6.04 ,$3.02 ,TEX,A
3871,15,1136960,2/24/2022,12:47:00PM,40282R3,TLC40282R3,$2.41 ,20,$3.39 ,$67.80 ,$19.60 ,TLC,AP
3871,15,1136960,2/24/2022,12:47:00PM,15011-3,TLC15011-3,$3.05 ,5,$4.61 ,$23.05 ,$7.80 ,TLC,AP
3871,15,1136960,2/24/2022,12:47:00PM,10700-3,TLC10700-3,$1.06 ,5,$1.61 ,$8.05 ,$2.75 ,TLC,AP
D6388,97,620395,2/15/2022,04:03:15PM,41812,SHL41812,$9.91 ,4,$12.99 ,$51.96 ,$12.32 ,SHL,AP
3871,15,1136960,2/24/2022,12:47:00PM,60202Y,TLC60202Y,$4.50 ,10,$6.86 ,$68.60 ,$23.60 ,TLC,AP
3871,15,1136960,2/24/2022,12:47:00PM,10202R3,TLC10202R3,$1.43 ,5,$2.16 ,$10.80 ,$3.65 ,TLC,AP
3871,15,1136960,2/24/2022,12:47:00PM,40700-3,TLC40700-3,$1.04 ,20,$1.82 ,$36.40 ,$15.60 ,TLC,AP
3871,15,1136960,2/24/2022,12:47:00PM,30700-3,TLC30700-3,$1.06 ,5,$1.61 ,$8.05 ,$2.75 ,TLC,AP
3871,15,1136960,2/24/2022,12:47:00PM,60700-3,TLC60700-3,$1.34 ,10,$2.01 ,$20.10 ,$6.70 ,TLC,AP
D6388,97,620395,2/15/2022,04:03:15PM,GC3030LCW,MIDGC3030LCW,$68.23 ,2,$94.99 ,$189.98 ,$53.52 ,MID,AP
3871,15,1136960,2/24/2022,12:47:00PM,30200R3,TLC30200R3,$1.44 ,5,$2.28 ,$11.40 ,$4.20 ,TLC,AP
5866,85,1134191,2/8/2022,11:52:27AM,57060XP,WIX57060XP,$6.64 ,-2,$8.01 ,($16.02),($2.74),WIX,A
D8240,87,618937,2/2/2022,,G25832-0606,GATG25832-0606,$13.28 ,2,$19.30 ,$38.60 ,$12.04 ,GAT,A
8585-1,97,620756,2/18/2022,11:54:00AM,RAI/R61709,SPORAI/R61709,$40.60 ,1,$54.50 ,$54.50 ,$13.90 ,SPO,APQT
8585-1,97,620756,2/18/2022,11:54:00AM,4306993,SPO4306993,$144.96 ,1,$195.70 ,$195.70 ,$50.74 ,SPO,APQT
8585-1,97,620756,2/18/2022,11:54:00AM,2606578C91,SPO2606578C91,$498.99 ,1,$135.00 ,$135.00 ,($363.99),SPO,APQT
8585-1,97,620756,2/18/2022,11:54:00AM,LIS61060,ISNLIS61060,$16.78 ,1,$24.60 ,$24.60 ,$7.82 ,ISN,AP
8585-1,97,620756,2/18/2022,11:54:00AM,2506711C91,SPO2506711C91,$69.99 ,2,$94.95 ,$189.90 ,$49.92 ,SPO,APQT
8585-1,97,620756,2/18/2022,11:54:00AM,WF10564,WIXWF10564,$28.57 ,1,$41.24 ,$41.24 ,$12.67 ,WIX,AP
8585-1,97,620756,2/18/2022,11:54:00AM,4992596,SPO4992596,$147.81 ,1,$199.56 ,$199.56 ,$51.75 ,SPO,APQT
D9658,95,620590,2/16/2022,04:00:39PM,60401-0008,AGA60401-0008,$0.99 ,2,$2.34 ,$4.68 ,$2.70 ,AGA,A
1329,54,1136855,2/24/2022,07:53:13AM,GWON48100,AMXGWON48100,$18.40 ,1,$24.43 ,$24.43 ,$6.03 ,AMX,AP
1329,54,1136855,2/24/2022,07:53:13AM,45126,SHL45126,$14.38 ,6,$20.27 ,$121.62 ,$35.34 ,SHL,A
1626-1,4,1133414,2/3/2022,,43253,GRC43253,$3.87 ,6,$5.55 ,$33.30 ,$10.08 ,GRC,A
D1456-1,69,619163,2/4/2022,07:24:48AM,2869-22HD,MLW2869-22HD,"$1,104.00 ",1,"$1,299.00 ","1,299.00",$195.00 ,MLW,AP
1401-1,!WEB,1133341,2/2/2022,03:26:26PM,L590-1212A,GRKL590-1212A,$23.12 ,2,$38.02 ,$76.04 ,$29.80 ,GRK,A
1401-1,!WEB,1133341,2/2/2022,03:26:26PM,L590-1010A,GRKL590-1010A,$23.08 ,2,$38.02 ,$76.04 ,$29.88 ,GRK,A
1405,64,1137017,2/24/2022,03:02:02PM,9024,GTA9024,$11.09 ,1,$17.09 ,$17.09 ,$6.00 ,GTA,AP
1405,64,1137017,2/24/2022,03:02:02PM,537.1106,ATM537.1106,$1.22 ,1,$3.78 ,$3.78 ,$2.56 ,ATM,AP
D2205,129,619139,2/4/2022,,33264,WIX33264,$6.43 ,1,$7.37 ,$7.37 ,$0.94 ,WIX,A
D2205,129,619139,2/4/2022,,B41,GATB41,$6.85 ,,$10.07 ,,,GAT,AP
3533,69,620607,2/17/2022,,G25179-0810,GATG25179-0810,$17.74 ,,$21.78 ,,,GAT,A
3533,69,620607,2/17/2022,,G25179-1212X,GATG25179-1212X,$21.24 ,,$25.24 ,,,GAT,A
D7300-1,123,619180,2/4/2022,03:25:28PM,161,TRC161,$4.51 ,6,$5.86 ,$35.16 ,$8.10 ,TRC,AP
2786,123,622015,2/28/2022,08:52:30AM,1820325C3,SPO1820325C3,$160.99 ,1,$199.99 ,$199.99 ,$39.00 ,SPO,APQT
2786,123,622015,2/28/2022,08:52:30AM,1820327C3,SPO1820327C3,$220.99 ,1,$269.00 ,$269.00 ,$48.01 ,SPO,APQRT
2786,123,622015,2/28/2022,08:52:30AM,1820324C2,SPO1820324C2,$145.99 ,1,$179.99 ,$179.99 ,$34.00 ,SPO,APQT
D4637,16,620895,2/18/2022,01:35:00PM,33719,WIX33719,$12.09 ,1,$14.07 ,$14.07 ,$1.98 ,WIX,A
D1480,13,1136702,2/23/2022,,DC28200001,DAYDC28200001,$12.25 ,3,$18.29 ,$54.87 ,$18.12 ,DAY,A
3925,6,1134684,2/10/2022,04:28:00PM,WT3678,INNWT3678,$14.88 ,24,$20.76 ,$498.24 ,$141.12 ,INN,AP
D1480,13,1136702,2/23/2022,,G25235-0608,GATG25235-0608,$16.04 ,,$21.84 ,,,GAT,A
D2467,87,620485,2/16/2022,,G25179-0810,GATG25179-0810,$17.74 ,,$22.63 ,,,GAT,A
1531,15,1136692,2/23/2022,09:35:49AM,M280X,MERM280X,$18.08 ,3,$46.45 ,$139.35 ,$85.11 ,MER,AP
D2467,87,620485,2/16/2022,,G25179-1212X,GATG25179-1212X,$21.24 ,,$27.10 ,,,GAT,A
D3410,95,619049,2/3/2022,11:28:17AM,409,JOE409,$12.26 ,1,$20.51 ,$20.51 ,$8.25 ,JOE,AP
D5910,95,621958,2/28/2022,09:51:26AM,452-8864,DAY452-8864,$79.91 ,3,$102.53 ,$307.59 ,$67.86 ,DAY,AP
3628,95,619643,2/8/2022,04:22:29PM,5500-48,FFB5500-48,$44.31 ,1,$66.25 ,$66.25 ,$21.94 ,FFB,AP
1625-1,47,1134656,2/10/2022,01:54:19PM,022011-7,VEL022011-7,$0.37 ,-250,$0.59 ,($147.50),($55.00),VEL,A
3628,95,619643,2/8/2022,04:22:29PM,32048,GAT32048,$0.54 ,4,$2.55 ,$10.20 ,$8.04 ,GAT,A
D3410,95,619049,2/3/2022,11:28:17AM,RM3815,LCSRM3815,$1.83 ,12,$2.49 ,$29.88 ,$7.92 ,LCS,A
D3410,95,619049,2/3/2022,11:28:17AM,11-0188,DAY11-0188,$1.11 ,100,$1.97 ,$197.00 ,$86.00 ,DAY,A
D5910,95,621958,2/28/2022,09:51:26AM,334-2087,DAY334-2087,$4.04 ,3,$7.47 ,$22.41 ,$10.29 ,DAY,A
D3410,95,619049,2/3/2022,11:28:17AM,441017,SLN441017,$2.84 ,7,$6.57 ,$45.99 ,$26.11 ,SLN,A
3628,95,619643,2/8/2022,04:22:29PM,32020,GAT32020,$0.63 ,2,$2.07 ,$4.14 ,$2.88 ,GAT,A
D3410,95,619049,2/3/2022,11:28:17AM,84-5007,GRC84-5007,$4.62 ,1,$6.47 ,$6.47 ,$1.85 ,GRC,AP
3628,95,619643,2/8/2022,04:22:29PM,5521-16X25GR,FFB5521-16X25GRN,$106.98 ,1,$135.00 ,$135.00 ,$28.02 ,FFB,AP
2586-1,13,1136182,2/21/2022,03:56:07PM,TR22517,GATTR22517,$11.16 ,1,$21.89 ,$21.89 ,$10.73 ,GAT,A
4858,54,1135647,2/17/2022,12:52:15PM,95-125,SPO95-125,$53.45 ,1,$85.00 ,$85.00 ,$31.55 ,SPO,APQT
4858,54,1135647,2/17/2022,12:52:15PM,562.A4004,ATM562.A4004,$4.99 ,2,$9.00 ,$18.00 ,$8.02 ,ATM,A
2887-1,95,621739,2/25/2022,04:03:27PM,82-1044,GRC82-1044,$6.90 ,2,$12.76 ,$25.52 ,$11.72 ,GRC,A
3334,4,1136971,2/24/2022,09:33:54AM,TR19-200,SPOTR19-200,$5.79 ,1,$6.37 ,$6.37 ,$0.58 ,SPO,APQT
D4645,95,619863,2/10/2022,11:03:34AM,G25170-0606X,GATG25170-0606X,$4.24 ,1,$8.28 ,$8.28 ,$4.04 ,GAT,A
3334,4,1136971,2/24/2022,09:33:54AM,TR19-260,SPOTR19-260,$7.07 ,1,$7.78 ,$7.78 ,$0.71 ,SPO,APQT
D4645,95,619863,2/10/2022,11:03:34AM,G25165-0606X,GATG25165-0606X,$4.19 ,1,$8.91 ,$8.91 ,$4.72 ,GAT,A
D9847,95,621406,2/23/2022,08:13:14AM,G25175-0406,GATG25175-0406,$12.53 ,2,$19.11 ,$38.22 ,$13.16 ,GAT,A
D9847,95,621406,2/23/2022,08:13:14AM,70289,GAT70289,$4.05 ,30,$5.57 ,$167.10 ,$45.60 ,GAT,A
D9847,95,621406,2/23/2022,08:13:14AM,G25230-1010X,GATG25230-1010X,$11.92 ,1,$15.81 ,$15.81 ,$3.89 ,GAT,A
478,4,1134083,2/8/2022,02:52:49PM,A04-24770-00,FRTA04-24770-001,$74.35 ,2,$98.89 ,$197.78 ,$49.08 ,FRT,APQT
3904,47,1135618,2/17/2022,07:48:42AM,RC2540K,MIDRC2540K,$1.21 ,-2,$4.52 ,($9.04),($6.62),MID,A
3904,47,1135618,2/17/2022,07:48:42AM,E-B201-500,EUCE-B201-500,$20.42 ,-1,$34.08 ,($34.08),($13.66),EUC,A
D3250-1,95,621925,2/28/2022,08:44:28AM,GWON48100,AMXGWON48100,$18.40 ,1,$27.58 ,$27.58 ,$9.18 ,AMX,A
D6670,!WEB,619145,2/4/2022,,WF10383,WIXWF10383,$22.07 ,,$30.85 ,,,WIX,A
D6670,!WEB,619145,2/4/2022,,WF10035,WIXWF10035,$28.48 ,1,$31.08 ,$31.08 ,$2.60 ,WIX,A
D3100,69,620774,2/18/2022,07:19:09AM,5010696C,MID5010696C,$213.21 ,1,$295.00 ,$295.00 ,$81.79 ,MID,AP
9549,15,1136028,2/18/2022,01:31:02PM,BETB673025WT,CVLBETB673025WTBK,$99.70 ,1,$139.76 ,$139.76 ,$40.06 ,CVL,AP
D3250-1,95,620928,2/18/2022,03:35:33PM,14842,VEL014842,$0.45 ,1,$1.73 ,$1.73 ,$1.28 ,VEL,A
D3250-1,95,620928,2/18/2022,03:35:33PM,16142,VEL016142,$1.47 ,1,$4.05 ,$4.05 ,$2.58 ,VEL,A
D3250-1,95,620928,2/18/2022,03:35:33PM,16067,VEL016067,$0.72 ,1,$2.69 ,$2.69 ,$1.97 ,VEL,A
D6702,69,619508,2/8/2022,07:17:25PM,MRK1443EH23V,MERMRK1443EH23V,$32.22 ,4,$48.25 ,$193.00 ,$64.12 ,MER,AP
7194-1,88,1133571,2/3/2022,02:49:26PM,82-2120,GRC82-2120,$2.50 ,1,$3.65 ,$3.65 ,$1.15 ,GRC,AP
7194-1,88,1133571,2/3/2022,02:49:26PM,3862,TAC3862,$16.18 ,2,$23.32 ,$46.64 ,$14.28 ,TAC,AP
7194-1,88,1133571,2/3/2022,02:49:26PM,708525,VEL708525,$16.95 ,2,$24.38 ,$48.76 ,$14.86 ,VEL,AP
7194-1,88,1133571,2/3/2022,02:49:26PM,82-2150,GRC82-2150,$10.74 ,1,$14.90 ,$14.90 ,$4.16 ,GRC,AP
D7300-1,97,618819,2/2/2022,08:15:34AM,S-8687,SASS-8687,$0.92 ,2,$2.32 ,$4.64 ,$2.80 ,SAS,A
1795,54,1134154,2/8/2022,10:54:11AM,489XFAHX-A5R,SPO489XFAHX-A5RK,$795.16 ,1,$993.95 ,$993.95 ,$198.79 ,SPO,APQT
5866,85,1137267,2/25/2022,11:48:49AM,10160,LUC10160,$4.47 ,12,$5.38 ,$64.56 ,$10.92 ,LUC,AP
2844,15,1134635,2/10/2022,12:32:45PM,PP1601B,GASPP1601B,$107.00 ,4,$149.24 ,$596.96 ,$168.96 ,GAS,AP
1472,15,1137415,2/28/2022,11:09:24AM,NC3000,LCSNC3000,$5.27 ,2,$7.22 ,$14.44 ,$3.90 ,LCS,AP
1472,15,1137415,2/28/2022,11:09:24AM,33578,GAT33578,$15.35 ,2,$23.11 ,$46.22 ,$15.52 ,GAT,AP
2844,15,1134635,2/10/2022,12:32:45PM,XK3124707QP,MERXK3124707QP,$51.27 ,4,$71.91 ,$287.64 ,$82.56 ,MER,AP
D0515,123,620085,2/11/2022,02:26:17PM,50220,AFF50220,$92.27 ,1,$123.10 ,$123.10 ,$30.83 ,AFF,AP
D0515,123,620085,2/11/2022,02:26:17PM,9004P,GTA9004P,$0.26 ,2,$0.96 ,$1.92 ,$1.40 ,GTA,A
D0515,123,620085,2/11/2022,02:26:17PM,708502,VEL708502,$7.52 ,1,$10.80 ,$10.80 ,$3.28 ,VEL,AP
D0515,123,620085,2/11/2022,02:26:17PM,109,JOE109,$11.46 ,1,$20.74 ,$20.74 ,$9.28 ,JOE,A
D0515,123,620085,2/11/2022,02:26:17PM,10013,LUC10013,$16.79 ,4,$22.50 ,$90.00 ,$22.84 ,LUC,A
D0515,123,620085,2/11/2022,02:26:17PM,90150,SEL90150,$7.45 ,1,$10.66 ,$10.66 ,$3.21 ,SEL,AP
D1450-1,123,621109,2/21/2022,09:06:33AM,SH1026,GTASH1026,$2.73 ,6,$6.46 ,$38.76 ,$22.38 ,GTA,A
D1450-1,123,621109,2/21/2022,09:06:33AM,345-167E,DAY345-167E,$18.25 ,2,$33.32 ,$66.64 ,$30.14 ,DAY,A
