SALES HISTORY LOAD FILE 3,,,,,,,,,,,,,
05/01/2022 02:54:13PM,,,,,,,,,,,,,
Ship To,Counterman,Invoice Number,INVOICE DATE,ENTRY TIME,Part Number,Part Number With Vendor,Unit Cost,Qty Ship,Unit Sell Price,Extended Part Price,Extended Part Profit,VND,Options
575,6,1144350,4/11/2022,10:41:26AM,43764,SKF43764,$28.01 ,2,$41.17 ,$82.34 ,$26.32 ,SKF,AP
5860,88,1146849,4/26/2022,10:43:19AM,441017,SLN441017,$2.92 ,1,$5.29 ,$5.29 ,$2.37 ,SLN,AP
5860,88,1146849,4/26/2022,10:43:19AM,16083,VEL016083,$1.09 ,1,$2.97 ,$2.97 ,$1.88 ,VEL,A
5860,88,1146849,4/26/2022,10:43:19AM,16084,VEL016084,$0.94 ,1,$2.62 ,$2.62 ,$1.68 ,VEL,A
4970,4,1144283,4/11/2022,08:04:03AM,WP10194,WIXWP10194,$18.10 ,-3,$12.98 ,($38.94),$15.36 ,WIX,A
1060-1,13,1145650,4/19/2022,,24348,WIX24348,$9.18 ,0,$8.32 ,,,WIX,A
2470,88,1146838,4/26/2022,10:18:25AM,BT31P1000,ELCBT31P1000,$75.10 ,2,$127.19 ,$254.38 ,$104.18 ,ELC,A
D711,123,627009,4/11/2022,02:40:50PM,41812,SHL41812,$10.59 ,6,$15.77 ,$94.62 ,$31.08 ,SHL,AP
1892,74,1145243,4/15/2022,01:23:32PM,10076,LUC10076,$12.76 ,12,$19.44 ,$233.28 ,$80.16 ,LUC,A
1291,87,626748,4/8/2022,03:42:36PM,MAF8708,MERMAF8708,$80.78 ,0,$121.42 ,,,MER,AP
1291,87,626748,4/8/2022,03:42:36PM,031-00891,FTE031-00891,$8.93 ,2,$13.33 ,$26.66 ,$8.80 ,FTE,AP
D6000,97,626980,4/11/2022,12:06:43PM,573.GWB3,ATM573.GWB3,$13.16 ,1,$20.73 ,$20.73 ,$7.57 ,ATM,AP
D6000,97,626980,4/11/2022,12:06:43PM,FW400C,SFTFW400C,$3.47 ,2,$6.32 ,$12.64 ,$5.70 ,SFT,A
2586-1,47,1144090,4/8/2022,09:54:31AM,33325,WIX33325,$11.66 ,-2,$9.72 ,($19.44),$3.88 ,WIX,A
9597-1,6,1144288,4/11/2022,08:10:35AM,VF36X36-SIGN,MISVF36X36-SIGN,$37.51 ,1,$67.02 ,$67.02 ,$29.51 ,MIS,AP
5866,85,1146061,4/21/2022,,10110,LUC10110,$5.25 ,2,$6.40 ,$12.80 ,$2.30 ,LUC,AP
146,6,1147430,4/29/2022,12:17:49PM,EM36180,EXCEM36180,$66.53 ,2,$99.80 ,$199.60 ,$66.54 ,EXC,A
2123,16,629118,4/28/2022,08:18:41AM,HBR2-16,TEXHBR2-16,$3.93 ,10,$7.84 ,$78.40 ,$39.10 ,TEX,A
2123,16,629118,4/28/2022,08:18:41AM,9004,GTA9004,$0.15 ,4,$1.13 ,$4.52 ,$3.92 ,GTA,A
2123,16,629118,4/28/2022,08:18:41AM,30375R,TLC30375R,$11.20 ,1,$19.68 ,$19.68 ,$8.48 ,TLC,A
2123,16,629118,4/28/2022,08:18:41AM,FB-16F,PCIFB-16F,$30.19 ,2,$54.70 ,$109.40 ,$49.02 ,PCI,A
2123,16,629118,4/28/2022,08:18:41AM,710,GTA710,$10.83 ,1,$26.26 ,$26.26 ,$15.43 ,GTA,A
2123,16,629118,4/28/2022,08:18:41AM,G25100-1616X,GATG25100-1616X,$13.44 ,2,$24.84 ,$49.68 ,$22.80 ,GAT,A
2123,16,629118,4/28/2022,08:18:41AM,TTA50,DXNTTA50,$0.36 ,1,$1.30 ,$1.30 ,$0.94 ,DXN,A
D711,95,627819,4/18/2022,09:47:24AM,AP1-Q,HUNAP1-Q,$2.25 ,1,$4.66 ,$4.66 ,$2.41 ,HUN,A
2716,123,628298,4/21/2022,07:43:00AM,UP40,LCSUP40,$4.73 ,120,$6.80 ,$816.00 ,$248.40 ,LCS,AP
5305-1,46,1144196,4/8/2022,11:20:06AM,57182MP,WIX57182MP,$9.40 ,6,$10.27 ,$61.62 ,$5.22 ,WIX,AP
1401-1,46,1143420,4/5/2022,,5415-12,FFB5415-12,$21.71 ,,$34.65 ,,,FFB,A
1401-1,46,1143420,4/5/2022,,94940,TLC94940,$1.70 ,5,$2.22 ,$11.10 ,$2.60 ,TLC,A
4034,88,1145516,4/18/2022,04:24:26PM,M12-127591,MACM12-127591,$14.39 ,1,$23.66 ,$23.66 ,$9.27 ,MAC,A
4179,85,1145291,4/15/2022,11:22:06AM,33472MP,WIX33472MP,$9.95 ,2,$11.12 ,$22.24 ,$2.34 ,WIX,APQT
4179,85,1145291,4/15/2022,11:22:06AM,33472MP,WIX33472MP,$9.85 ,2,$11.12 ,$22.24 ,$2.54 ,WIX,A
1401-1,46,1143420,4/5/2022,,G34210-0808X,GATG34210-0808X,$6.37 ,,$9.86 ,,,GAT,AP
1401-1,46,1143420,4/5/2022,,G34210-0404X,GATG34210-0404X,$3.92 ,,$6.72 ,,,GAT,AP
1401-1,46,1143420,4/5/2022,,G34212-0808,GATG34212-0808,$15.41 ,,$24.19 ,,,GAT,AP
D1224-1,!WEB,628326,4/21/2022,11:14:23AM,G25170-0404X,GATG25170-0404X,$3.62 ,4,$5.02 ,$20.08 ,$5.60 ,GAT,A
D3533-1,95,628060,4/19/2022,08:26:38AM,66315,SHL66315,$8.37 ,4,$13.95 ,$55.80 ,$22.32 ,SHL,AP
D3533-1,95,628060,4/19/2022,08:26:38AM,1906103,LOC1906103,$3.25 ,3,$9.05 ,$27.15 ,$17.40 ,LOC,A
D3533-1,95,628060,4/19/2022,08:26:38AM,573.GWB3,ATM573.GWB3,$13.16 ,1,$22.62 ,$22.62 ,$9.46 ,ATM,A
D3533-1,95,628060,4/19/2022,08:26:38AM,S-153,MILS-153,$7.85 ,1,$16.25 ,$16.25 ,$8.40 ,MIL,A
D3533-1,95,628060,4/19/2022,08:26:38AM,WWG,LCSWWG,$1.65 ,4,$2.32 ,$9.28 ,$2.68 ,LCS,AP
D3533-1,95,628060,4/19/2022,08:26:38AM,48-22-8732,MLW48-22-8732,$17.52 ,1,$28.67 ,$28.67 ,$11.15 ,MLW,A
2461,64,1144612,4/12/2022,01:11:08PM,566.ER9781-2,ATM566.ER9781-24,$46.00 ,2,$82.80 ,$165.60 ,$73.60 ,ATM,AP
4144,64,1143868,4/7/2022,08:45:52AM,24-256,KTM24-256,$483.45 ,-1,$777.85 ,($777.85),($294.40),KTM,A
2153,54,1145639,4/19/2022,02:37:26PM,99142,KTM99142,$460.67 ,1,$748.50 ,$748.50 ,$287.83 ,KTM,AP
2461,64,1144612,4/12/2022,01:11:08PM,8880,MMM8880,$3.25 ,2,$5.00 ,$10.00 ,$3.50 ,MMM,AP
4144,64,1143868,4/7/2022,08:45:52AM,LVK-3602,PAILVK-3602,$3.10 ,1,$4.67 ,$4.67 ,$1.57 ,PAI,AP
4784,54,1143803,4/6/2022,,PSSAA8592001,MISPSSAA85920013,$35.27 ,1,$54.34 ,$54.34 ,$19.07 ,MIS,A
D1480,13,1146797,4/26/2022,,G25235-0808,GATG25235-0808,$17.37 ,1,$23.33 ,$23.33 ,$5.96 ,GAT,AP
5866,85,1146070,4/21/2022,01:06:32PM,57312MP,WIX57312MP,$16.35 ,12,$16.41 ,$196.92 ,$0.72 ,WIX,AP
2586-1,13,1144747,4/13/2022,05:23:01PM,G25165-0404,GATG25165-0404,$4.50 ,2,$7.34 ,$14.68 ,$5.68 ,GAT,A
2586-1,13,1144747,4/13/2022,05:23:01PM,G25170-0806,GATG25170-0806,$9.43 ,2,$14.47 ,$28.94 ,$10.08 ,GAT,A
2586-1,13,1144747,4/13/2022,05:23:01PM,G25170-1012,GATG25170-1012,$12.00 ,1,$19.67 ,$19.67 ,$7.67 ,GAT,A
2586-1,13,1144747,4/13/2022,05:23:01PM,60250-0006,AGA60250-0006,$0.46 ,4,$1.98 ,$7.92 ,$6.08 ,AGA,A
2586-1,13,1144747,4/13/2022,05:23:01PM,G25165-0812,GATG25165-0812,$8.22 ,4,$12.90 ,$51.60 ,$18.72 ,GAT,A
2586-1,13,1144747,4/13/2022,05:23:01PM,G25170-0606X,GATG25170-0606X,$4.51 ,6,$6.49 ,$38.94 ,$11.88 ,GAT,AP
2586-1,13,1144747,4/13/2022,05:23:01PM,60250-0008,AGA60250-0008,$0.62 ,4,$2.86 ,$11.44 ,$8.96 ,AGA,A
D3250-1,95,629190,4/28/2022,11:23:19AM,S-1145,MILS-1145,$18.38 ,1,$39.96 ,$39.96 ,$21.58 ,MIL,A
2586-1,13,1144747,4/13/2022,05:23:01PM,G25165-0808X,GATG25165-0808X,$4.99 ,4,$8.76 ,$35.04 ,$15.08 ,GAT,A
2586-1,13,1144747,4/13/2022,05:23:01PM,G25170-0608X,GATG25170-0608X,$5.05 ,6,$8.10 ,$48.60 ,$18.30 ,GAT,A
4477,15,1146615,4/25/2022,10:27:34AM,K100643HD,GATK100643HD,$23.03 ,1,$34.51 ,$34.51 ,$11.48 ,GAT,AP
4477,15,1146615,4/25/2022,10:27:34AM,K081059HD,GATK081059HD,$27.62 ,1,$40.34 ,$40.34 ,$12.72 ,GAT,AP
5866,43,1144893,4/13/2022,,33733,WIX33733,$27.72 ,1,$30.77 ,$30.77 ,$3.05 ,WIX,APQT
5866,43,1144893,4/13/2022,,46930,WIX46930,$23.42 ,,$23.59 ,,,WIX,A
2328,64,1145273,4/15/2022,04:00:51PM,91210,VEL091210,$8.61 ,2,$11.32 ,$22.64 ,$5.42 ,VEL,AP
2328,64,1145273,4/15/2022,04:00:51PM,BETB33,CVLBETB33,$40.77 ,1,$66.14 ,$66.14 ,$25.37 ,CVL,AP
2662,64,1143364,4/4/2022,04:03:26PM,R955289714N,MERR955289714N,$22.89 ,1,$32.05 ,$32.05 ,$9.16 ,MER,AP
D6388,97,627661,4/15/2022,10:52:30AM,82-2116,GRC82-2116,$1.80 ,1,$3.78 ,$3.78 ,$1.98 ,GRC,A
1401-1,46,1143420,4/5/2022,,58077,VEL058077,$0.65 ,,$1.09 ,,,VEL,A
1401-1,46,1143420,4/5/2022,,14806,VEL014806,$1.98 ,,$3.59 ,,,VEL,AP
D3410,16,629338,4/29/2022,07:55:58AM,1100833,SHU1100833,$4.66 ,50,$5.71 ,$285.50 ,$52.50 ,SHU,A
D3410,16,629338,4/29/2022,07:55:58AM,1705454,SHU1705454,$16.57 ,25,$22.95 ,$573.75 ,$159.50 ,SHU,A
D8255-1,127,627511,4/14/2022,10:36:28AM,A83003,ATMA83003,$32.07 ,-2,$39.95 ,($79.90),($15.76),ATM,A
1711,74,1146208,4/21/2022,04:51:03PM,577.99701HD,ATM577.99701HD,$134.49 ,-1,$203.93 ,($203.93),($69.44),ATM,A
D6388,95,627555,4/14/2022,02:15:00PM,G34210-0808X,GATG34210-0808X,$6.37 ,2,$10.39 ,$20.78 ,$8.04 ,GAT,A
D1954,130,626306,4/5/2022,11:01:41AM,505B,MLW505B,$1.07 ,1,$18.13 ,$18.13 ,$17.06 ,MLW,AP
D6388,95,627555,4/14/2022,02:15:00PM,70543,GAT70543,$3.71 ,2,$6.20 ,$12.40 ,$4.98 ,GAT,A
3606,15,1146745,4/25/2022,09:23:07AM,1006021,SHL1006021,$7.91 ,1,$14.58 ,$14.58 ,$6.67 ,SHL,A
3606,15,1146745,4/25/2022,09:23:07AM,7387,TAC7387,$21.10 ,1,$31.83 ,$31.83 ,$10.73 ,TAC,AP
3606,15,1146745,4/25/2022,09:23:07AM,5262,TAC5262,$258.14 ,1,$363.93 ,$363.93 ,$105.79 ,TAC,AP
3606,15,1146745,4/25/2022,09:23:07AM,R134ACAN,LCSR134ACAN,$8.60 ,3,$13.89 ,$41.67 ,$15.87 ,LCS,AP
3606,15,1146745,4/25/2022,09:23:07AM,1600,TAC1600,$16.26 ,1,$22.07 ,$22.07 ,$5.81 ,TAC,AP
1402,64,1146363,4/22/2022,01:05:00PM,SET415,TIMSET415,$47.85 ,2,$64.60 ,$129.20 ,$33.50 ,TIM,AP
1402,64,1146363,4/22/2022,01:05:00PM,10088,LUC10088,$5.06 ,1,$7.21 ,$7.21 ,$2.15 ,LUC,AP
1402,64,1146363,4/22/2022,01:05:00PM,9018-2,GTA9018-2,$0.53 ,2,$0.83 ,$1.66 ,$0.60 ,GTA,A
1402,64,1146363,4/22/2022,01:05:00PM,RM-T03,REVRM-T03,$19.95 ,2,$32.93 ,$65.86 ,$25.96 ,REV,AP
9000,85,1146426,4/22/2022,01:49:00PM,581011,VEL581011,$41.46 ,1,$65.85 ,$65.85 ,$24.39 ,VEL,AP
1402,64,1146363,4/22/2022,01:05:00PM,10048,LUC10048,$28.12 ,1,$44.02 ,$44.02 ,$15.90 ,LUC,AP
3223,64,1147128,4/27/2022,02:42:03PM,15818,TAC15818,$112.99 ,1,$155.59 ,$155.59 ,$42.60 ,TAC,AP
3223,64,1147128,4/27/2022,02:42:03PM,50657,EXC050657,$34.07 ,1,$48.68 ,$48.68 ,$14.61 ,EXC,AP
5866,85,1146440,4/22/2022,,49518,WIX49518,$21.19 ,12,$21.18 ,$254.16 ,($0.12),WIX,A
564-1,4,1144299,4/11/2022,,603-5501,DOR603-5501,$27.68 ,1,$32.11 ,$32.11 ,$4.43 ,DOR,A
5866,85,1147310,4/28/2022,07:18:41PM,51269,WIX51269,$6.57 ,8,$7.01 ,$56.08 ,$3.52 ,WIX,AP
D1431,69,626415,4/6/2022,10:35:45AM,MAF9422,MERMAF9422,$52.77 ,1,$83.18 ,$83.18 ,$30.41 ,MER,A
9000,85,11524,4/7/2022,04:43:21PM,530,ECC530,$15.97 ,1,$30.50 ,$30.50 ,$14.53 ,ECC,AP
D3919,97,627903,4/18/2022,02:30:37PM,60130-1608,AGA60130-1608,$2.27 ,1,$6.03 ,$6.03 ,$3.76 ,AGA,A
D3919,97,627903,4/18/2022,02:30:37PM,60110-1612,AGA60110-1612,$3.41 ,-1,$9.31 ,($9.31),($5.90),AGA,A
D3919,97,627903,4/18/2022,02:30:37PM,16087,VEL016087,$1.48 ,2,$3.98 ,$7.96 ,$5.00 ,VEL,A
D3919,97,627903,4/18/2022,02:30:37PM,HB3K-6,TEXHB3K-6,$1.31 ,10,$2.74 ,$27.40 ,$14.30 ,TEX,A
D3919,97,627903,4/18/2022,02:30:37PM,G38100-0608,GATG38100-0608,$2.06 ,2,$4.57 ,$9.14 ,$5.02 ,GAT,A
D3919,97,627903,4/18/2022,02:30:37PM,60130-1208,AGA60130-1208,$1.41 ,-1,$4.75 ,($4.75),($3.34),AGA,A
D6388,95,628909,4/26/2022,,822-61372-00,SPO822-61372-000,$46.00 ,1,$65.00 ,$65.00 ,$19.00 ,SPO,APQT
D520,87,628666,4/25/2022,10:35:12AM,85120284,SPO85120284,$68.30 ,1,$89.00 ,$89.00 ,$20.70 ,SPO,APQT
2702,64,1147226,4/28/2022,09:03:24AM,LIS53250,ISNLIS53250,$10.05 ,1,$14.14 ,$14.14 ,$4.09 ,ISN,AP
2702,64,1147226,4/28/2022,09:03:24AM,TAS65007WEL,SPOTAS65007WEL,,-1,,,,SPO,AC
D711,129,628284,4/20/2022,05:09:44PM,23538693,DDE23538693,$42.36 ,1,$60.96 ,$60.96 ,$18.60 ,DDE,AP
2749,15,1147087,4/27/2022,12:02:50PM,346-370,DAY346-370,$77.74 ,1,$116.61 ,$116.61 ,$38.87 ,DAY,A
D9551-1,123,627797,4/18/2022,10:54:57AM,331226,EXC331226,$238.85 ,1,$341.22 ,$341.22 ,$102.37 ,EXC,APQT
D9551-1,123,627797,4/18/2022,10:54:57AM,4223883,IPD4223883,$96.27 ,12,$129.96 ,"1,559.52",$404.28 ,IPD,APQT
D9551-1,123,627797,4/18/2022,10:54:57AM,391897,EXC391897,$711.59 ,1,$966.47 ,$966.47 ,$254.88 ,EXC,APQT
D6000,54,628061,4/19/2022,01:03:07PM,452-8864,DAY452-8864,$84.24 ,1,$117.14 ,$117.14 ,$32.90 ,DAY,AP
D0905,87,627360,4/13/2022,06:29:18PM,HBR2-16,TEXHBR2-16,$3.93 ,50,$7.34 ,$367.00 ,$170.50 ,TEX,AP
D6000,54,628061,4/19/2022,01:03:07PM,334-2087,DAY334-2087,$4.15 ,1,$7.47 ,$7.47 ,$3.32 ,DAY,A
D1964,129,627334,4/13/2022,10:29:06AM,51417,WIX51417,$13.44 ,1,$25.28 ,$25.28 ,$11.84 ,WIX,AP
D1964,129,627334,4/13/2022,10:29:06AM,51791MP,WIX51791MP,$9.22 ,2,$15.66 ,$31.32 ,$12.88 ,WIX,AP
4262-1,54,1146898,4/26/2022,11:58:59AM,320175,VEL320175,$30.23 ,2,$45.95 ,$91.90 ,$31.44 ,VEL,A
5860,47,1145620,4/19/2022,10:14:16AM,1436626,SPO1436626,$179.68 ,-1,$251.55 ,($251.55),($71.87),SPO,A
9000,85,1144465,4/11/2022,08:14:42AM,DS1065,MOGDS1065,$0.00 ,1,$90.25 ,$90.25 ,$90.25 ,MOG,AP
D6670,69,628428,4/22/2022,07:46:19AM,4060C,TLC4060C,$31.39 ,-2,$42.29 ,($84.58),($21.80),TLC,A
D711,129,627668,4/15/2022,11:05:47AM,HLK1035K,ATMHLK1035K,$17.25 ,2,$27.53 ,$55.06 ,$20.56 ,ATM,A
D711,129,627668,4/15/2022,11:05:47AM,032-00199,FTE032-00199,$11.18 ,2,$16.81 ,$33.62 ,$11.26 ,FTE,AP
D711,129,627668,4/15/2022,11:05:47AM,67090,GRC67090,$0.99 ,1,$1.65 ,$1.65 ,$0.66 ,GRC,A
9695-1,6,1144955,4/14/2022,,1631200C,DXN1631200C,$3.00 ,10,$4.32 ,$43.20 ,$13.20 ,DXN,AP
D2425-1,87,626621,4/7/2022,11:12:19AM,2869-22HD,MLW2869-22HD,"$1,104.00 ",1,"$1,299.00 ","1,299.00",$195.00 ,MLW,AP
D9820-1,95,1146742,4/25/2022,09:48:09AM,WA10149,WIXWA10149,$76.74 ,2,$106.99 ,$213.98 ,$60.50 ,WIX,A
7930,46,1146812,4/26/2022,,G25715-0408,GATG25715-0408,$16.64 ,,$29.37 ,,,GAT,AP
7930,46,1146812,4/26/2022,,G25179-0606X,GATG25179-0606X,$10.55 ,,$16.45 ,,,GAT,A
D1922,69,628646,4/25/2022,05:05:35PM,MAF9541,MERMAF9541,$67.00 ,2,$98.00 ,$196.00 ,$62.00 ,MER,AP
7930,46,1146812,4/26/2022,,G25179-0808X,GATG25179-0808X,$13.01 ,,$19.93 ,,,GAT,A
7930,46,1146812,4/26/2022,,G25179-0406,GATG25179-0406,$12.03 ,4,$19.41 ,$77.64 ,$29.52 ,GAT,A
7930,46,1146812,4/26/2022,,G25230-1620,GATG25230-1620,$24.22 ,,$43.18 ,,,GAT,AP
2569,64,1146719,4/25/2022,04:37:15PM,S49-424,GRKS49-424,$23.78 ,1,$32.10 ,$32.10 ,$8.32 ,GRK,AP
2569,64,1146719,4/25/2022,04:37:15PM,562.U3104SS-,ATM562.U3104SS-T,$5.57 ,2,$11.97 ,$23.94 ,$12.80 ,ATM,AP
D3435,69,626248,4/5/2022,,45700,TLC45700,$1.67 ,,$2.27 ,,,TLC,AP
D3435,69,626248,4/5/2022,,26312Y,TLC26312Y,$4.04 ,,$5.01 ,,,TLC,AP
D3435,69,626248,4/5/2022,,1050A-3,TLC1050A-3,$3.91 ,4,$5.21 ,$20.84 ,$5.20 ,TLC,AP
D3435,69,626248,4/5/2022,,4550,TLC4550,$14.69 ,,$19.95 ,,,TLC,AP
2586-1,13,1146863,4/26/2022,10:46:36AM,10276,LUC10276,$3.40 ,6,$4.98 ,$29.88 ,$9.48 ,LUC,AP
2586-1,13,1146863,4/26/2022,10:46:36AM,POAK37-1021,MISPOAK37-1021,$37.50 ,0,$64.49 ,,,MIS,AP
2586-1,13,1146863,4/26/2022,10:46:36AM,WA11058,WIXWA11058,$86.41 ,4,$81.68 ,$326.72 ,($18.92),WIX,AP
2586-1,13,1146863,4/26/2022,10:46:36AM,24479,WIX24479,$12.32 ,6,$10.37 ,$62.22 ,($11.70),WIX,A
2586-1,13,1146863,4/26/2022,10:46:36AM,2277129PE,SPO2277129PE,$54.51 ,1,$84.29 ,$84.29 ,$29.78 ,SPO,AP
2586-1,13,1146863,4/26/2022,10:46:36AM,41810,SHL41810,$7.51 ,12,$10.25 ,$123.00 ,$32.88 ,SHL,AP
2586-1,13,1146863,4/26/2022,10:46:36AM,42808,WIX42808,$60.32 ,1,$55.18 ,$55.18 ,($5.14),WIX,A
2586-1,13,1146863,4/26/2022,10:46:36AM,WA11077,WIXWA11077,$89.44 ,1,$84.40 ,$84.40 ,($5.04),WIX,A
5705-1,6,1147598,4/29/2022,,WA10804,WIXWA10804,$98.47 ,4,$83.60 ,$334.40 ,($59.48),WIX,A
2586-1,13,1146863,4/26/2022,10:46:36AM,FG-FF5825NN,MISFG-FF5825NN,$53.00 ,2,$76.30 ,$152.60 ,$46.60 ,MIS,AP
3322,54,1143954,4/7/2022,11:47:25AM,45126,SHL45126,$14.76 ,3,$21.22 ,$63.66 ,$19.38 ,SHL,A
3322,54,1143954,4/7/2022,11:47:25AM,950011K,MID950011K,$13.58 ,1,$29.34 ,$29.34 ,$15.76 ,MID,A
3322,54,1143954,4/7/2022,11:47:25AM,57669,WIX57669,$21.85 ,1,$28.65 ,$28.65 ,$6.80 ,WIX,A
3322,54,1143954,4/7/2022,11:47:25AM,41810,SHL41810,$7.36 ,6,$12.56 ,$75.36 ,$31.20 ,SHL,A
7239,!WEB,1145849,4/20/2022,10:07:48AM,33995,WIX33995,$30.61 ,2,$34.10 ,$68.20 ,$6.98 ,WIX,A
D2157,95,626792,4/8/2022,01:10:56PM,AW68P,LCSAW68P,$31.67 ,1,$40.26 ,$40.26 ,$8.59 ,LCS,AP
1197-1,101,1144976,4/14/2022,08:31:19AM,8CL001,DIN8CL001,$189.62 ,1,$342.86 ,$342.86 ,$153.24 ,DIN,AP
1644,88,1147322,4/28/2022,11:29:42AM,SYN50P,LCSSYN50P,$89.35 ,1,$154.84 ,$154.84 ,$65.49 ,LCS,AP
1644,88,1147322,4/28/2022,11:29:42AM,K080560HD,GATK080560HD,$21.04 ,1,$31.54 ,$31.54 ,$10.50 ,GAT,AP
1644,88,1147322,4/28/2022,11:29:42AM,90-01-4569N,WIL90-01-4569N,$190.05 ,1,$266.07 ,$266.07 ,$76.02 ,WIL,AP
1644,88,1147322,4/28/2022,11:29:42AM,38501,GAT38501,$78.08 ,1,$117.52 ,$117.52 ,$39.44 ,GAT,AP
9650-1,74,1145068,4/14/2022,02:42:18PM,59866QS,TAC59866QS,$205.38 ,0,$293.40 ,,,TAC,A
D955-1,130,627650,4/15/2022,10:31:40AM,HA2508,INNHA2508,$18.56 ,1,$28.03 ,$28.03 ,$9.47 ,INN,AP
9650-1,74,1145068,4/14/2022,02:42:18PM,7132,TAC7132,$22.77 ,2,$31.41 ,$62.82 ,$17.28 ,TAC,A
D9840-1,69,626261,4/5/2022,,G25170-0812,GATG25170-0812,$9.88 ,1,$15.31 ,$15.31 ,$5.43 ,GAT,A
D0590,97,626758,4/8/2022,11:05:29AM,H4656,WAGH4656,$4.37 ,1,$9.05 ,$9.05 ,$4.68 ,WAG,A
D0590,97,626758,4/8/2022,11:05:29AM,170.5004188,ATM170.5004188,$543.52 ,1,$713.38 ,$713.38 ,$169.86 ,ATM,AP
5860,74,1147537,4/29/2022,01:48:24PM,500088,VEL500088,$8.17 ,1,$13.11 ,$13.11 ,$4.94 ,VEL,AP
D0590,97,626758,4/8/2022,11:05:29AM,10002,LUC10002,$18.93 ,1,$23.99 ,$23.99 ,$5.06 ,LUC,AP
D0590,97,626758,4/8/2022,11:05:29AM,51971MP,WIX51971MP,$14.12 ,2,$17.96 ,$35.92 ,$7.68 ,WIX,AP
D0590,97,626758,4/8/2022,11:05:29AM,631290,EXC631290,$1.50 ,1,$3.60 ,$3.60 ,$2.10 ,EXC,A
D0590,97,626758,4/8/2022,11:05:29AM,631297,EXC631297,$3.77 ,1,$5.82 ,$5.82 ,$2.05 ,EXC,AP
D0590,97,626758,4/8/2022,11:05:29AM,45128,SHL45128,$66.09 ,2,$85.99 ,$171.98 ,$39.80 ,SHL,AP
D0590,97,626758,4/8/2022,11:05:29AM,33120MP,WIX33120MP,$7.06 ,1,$9.84 ,$9.84 ,$2.78 ,WIX,AP
D0590,97,626758,4/8/2022,11:05:29AM,32082,VEL032082,$6.38 ,3,$9.03 ,$27.09 ,$7.95 ,VEL,AP
486,6,1145494,4/18/2022,11:17:16AM,466.7514,ATM466.7514,$33.94 ,1,$55.60 ,$55.60 ,$21.66 ,ATM,A
D7300-1,129,629293,4/29/2022,11:03:06AM,QV4X4NSB-G1,QDCQV4X4NSB-G1,$756.06 ,1,$869.47 ,$869.47 ,$113.41 ,QDC,AP
2633,95,626858,4/9/2022,10:05:39AM,AW46P,LCSAW46P,$31.86 ,1,$47.53 ,$47.53 ,$15.67 ,LCS,A
D1456-1,69,627955,4/19/2022,06:39:25AM,57746XD,WIX57746XD,$37.58 ,4,$42.59 ,$170.36 ,$20.04 ,WIX,A
D4628-1,129,626720,4/8/2022,10:06:27AM,K080790HD,GATK080790HD,$27.71 ,1,$38.70 ,$38.70 ,$10.99 ,GAT,AP
D4628-1,129,626720,4/8/2022,10:06:27AM,X5500-24CUT,FFBX5500-24CUT,$0.72 ,3,$1.87 ,$5.61 ,$3.45 ,FFB,AP
D4628-1,129,626720,4/8/2022,10:06:27AM,X5500-40CUT,FFBX5500-40CUT,$1.21 ,11,$2.66 ,$29.26 ,$15.95 ,FFB,AP
D4628-1,129,626720,4/8/2022,10:06:27AM,X5521-12CUT,FFBX5521-12CUT,$3.13 ,4,$7.11 ,$28.44 ,$15.92 ,FFB,AP
D4628-1,129,626720,4/8/2022,10:06:27AM,X5521-16CUT,FFBX5521-16CUT,$3.35 ,2,$9.22 ,$18.44 ,$11.74 ,FFB,AP
D4628-1,129,626720,4/8/2022,10:06:27AM,381861,EXC381861,$14.38 ,2,$18.73 ,$37.46 ,$8.70 ,EXC,A
D4628-1,129,626720,4/8/2022,10:06:27AM,9341HD,GAT9341HD,$11.00 ,1,$15.91 ,$15.91 ,$4.91 ,GAT,AP
D4628-1,129,626720,4/8/2022,10:06:27AM,X5500-38CUT,FFBX5500-38CUT,$0.77 ,8,$2.54 ,$20.32 ,$14.16 ,FFB,AP
9696-1,6,1146551,4/25/2022,03:51:51PM,16054,VEL016054,$0.84 ,8,$1.61 ,$12.88 ,$6.16 ,VEL,A
D3950,69,627133,4/12/2022,11:46:38AM,G20995-0406X,GATG20995-0406X,$2.81 ,12,$4.89 ,$58.68 ,$24.96 ,GAT,A
D3950,69,627133,4/12/2022,11:46:38AM,60736-0606,AGA60736-0606,$2.30 ,1,$6.56 ,$6.56 ,$4.26 ,AGA,A
D3950,69,627133,4/12/2022,11:46:38AM,HBR2-6,TEXHBR2-6,$1.53 ,10,$3.02 ,$30.20 ,$14.90 ,TEX,A
D3950,69,627133,4/12/2022,11:46:38AM,G25230-0606X,GATG25230-0606X,$5.21 ,2,$8.65 ,$17.30 ,$6.88 ,GAT,A
D3950,69,627133,4/12/2022,11:46:38AM,G20995-0408X,GATG20995-0408X,$3.59 ,12,$5.75 ,$69.00 ,$25.92 ,GAT,A
D3950,69,627133,4/12/2022,11:46:38AM,AW68P,LCSAW68P,$31.67 ,1,$34.95 ,$34.95 ,$3.28 ,LCS,AP
5860,54,1147649,4/30/2022,10:56:04AM,MRK4709E2H23,MERMRK4709E2H23V,$32.65 ,4,$51.30 ,$205.20 ,$74.60 ,MER,A
